CCA/Chikara LR-2 Progress (L);Carbine;Laser; ;1.2;11;63.8;0;43;1.4;5.5;349.6;0.201;250;2.701;9.60;0.288; ;1.0;4633;1.94;2.830;0;0;0;3;0;8;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);2;3;Ranged Laser (Dmg);2;3;Looted;12.8.2;Planet Calypso
CCA/Chikara LR-3 Colonial (L);Carbine;Laser; ;1.2;14;63.8;0;43;1.4;7.0;444.9;0.256;318;3.436;14.20;0.426; ;1.0;5381;2.46;2.832;0;0;0;4;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);3;5;Ranged Laser (Dmg);3;5;Looted;12.8.2;Planet Calypso
Cempball-Welch 1/P-1;Pistol;Plasma; ;1.5;24;49.5;0;16;3.8;4.4;220.2;0.060;600;6.060;18.00;0.54;1.21 PED;1.0;29100;1.62;2.752;0;0;0;0;2;20;0;2;0;No;Energy Amp;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso
Cempball-Welch 1/P-1 Mentor Edition;Pistol;Plasma; ;2;27;60.5;0;19;3.2;5.9;359.5;0.120;700;7.120;18.00;0.54;12.33 PED;1.0;14550;2.25;2.636;0;0;0;0;2;23;0;2;0;No;Energy Amp;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Mentoring;;Planet Calypso
Cempball-Welch 1/P-2;Pistol;Plasma; ;1.9;56;55.0;0;19;3.2;12.3;677.9;0.800;1300;13.800;52.00;1.56;47.43 PED;1.0;6305;4.37;2.820;0;0;0;5;0;46;0;5;0;No;Energy Amp;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso
Cempball-Welch 1/P-3;Pistol;Plasma; ;1.9;60;55.0;0;20;3.0;13.9;764.5;1.640;1300;14.640;80.00;2.40;265.12 PED;1.0;4732;4.88;2.848;0;0;0;0;6;48;0;6;0;No;Energy Amp;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso
Cempball-Welch 1/P-3 Ancient;Pistol;Plasma; ;1.9;60;55.0;0;20;3.0;13.9;764.5;0.000;1300;13.000;80.00;2.40;300.00 PED;1.0;-2147483648;4.33;3.208;0;0;0;0;6;48;0;6;0;No;Energy Amp;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Pregold;;Planet Calypso
Chaz Wolf (L);Carbine;Laser; ; ;13;53.9;0;37;1.6;5.6;300.3; ;300; ; ; ; ; ; ; ; ;0;0;0;0;0;13;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0; ;Ranged Laser (Dmg);0; ;Special Code;;Planet Calypso
Cheap A$$ Mk-1 Rifle (L);Rifle;BLP; ;1.3;2;55.0;0;34;1.8;0.8;43.3;0.081;41;0.491;0.14;0.0042; ;1.0;168;0.28;2.831;0;0;0;1;0;1;0;0;0;Yes;BLP Amp;; ; ; ;BLP Sniper (Hit);0; ;Ranged BLP (Dmg);0; ;Mission, TT;;ROCKtropia
Chikara APPPG-1;Pistol;Plasma; ;0.4;132;48.4;0;22;2.7;33.6;1628.1;8.920;2300;31.920;187.00;5.61;4999.00 PED;1.0;2034;11.70;2.874;0;0;0;0;13;106;0;13;0;No; ;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso
Chikara APPPG-1, SGA Edition;Pistol;Plasma; ;0.4;132;48.4;0;23;2.6;35.2;1702.1;8.923;2300;31.923;187.00;5.61;2939.21 PED;1.0;2033;12.24;2.874;0;0;0;0;13;106;0;13;0;No; ;; ; ; ;Plasma Pistoleer (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Calypso
Chikara Bakeneko (L);Melee;Power Fist; ; ;75;5.0; ;67;0.9;58.2;291.0; ;0; ;1400.00;42.00; ; ; ; ; ;29;27;0;0;0;0;0;0;19;Yes; ;; ; ; ;Brawler (Hit);50; ;Brawler (Dmg);50; ;Crafted;12.2.1;Planet Calypso
Chikara Hanyo (L);Melee;Power Fist; ;0.5;93;5.0; ;67;0.9;72.2;360.9; ; ; ; ; ; ; ; ; ; ;37;34;0;0;0;0;0;0;22;Yes; ;; ; ; ;Brawler (Hit);64; ;Brawler (Dmg);64; ;Crafted;;Planet Calypso
Chikara Mizuchi (L);Melee;Power Fist; ;0.5;84;5.0;0;67;0.9;65.2;326.0;20.000;0;20.000;1600.00; ; ;1.0;8000;22.33;2.919;33;30;0;0;0;0;0;0;21;Yes; ;; ; ; ;Brawler (Hit);57; ;Brawler (Dmg);57; ;Crafted;12.5.7;Planet Calypso
Chikara Mudra Mk.I (L);Melee;Power Fist; ;0.5;5;3.0;0;67;0.9;3.9;11.6;1.200;0;1.200;10.00; ;115.79%;1.0;834;1.34;2.896;0;0;2;0;0;0;0;0;3;Yes; ;; ; ; ;Brawler (Hit);0;4;Brawler (Dmg);0;4;Looted;11.9.4;Planet Calypso
Chikara Mudra Mk.II (L);Melee;Power Fist; ;0.5;8;3.0; ;67;0.9;6.2;18.6;1.950;0;1.950;15.00;0.45;105.15%;1.0;747;2.18;2.851;0;0;4;0;0;0;0;0;4;Yes; ;; ; ; ;Brawler (Hit);0.4;6;Brawler (Dmg);0.4;6;Looted;11.9.4;Planet Calypso
Chikara Oni-Go (L);Pistol;Laser; ;0.9;14;33.0; ;74;0.8;12.0;396.0;0.330;310;3.430;24.00;0.72; ;1.0;7055;4.23;2.837;0;0;0;5;0;9;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);6;10;Ranged Laser (Dmg);6;10;Looted;;Planet Calypso
Chikara Oni-Ichi (L);Pistol;Laser; ;0.9;4;26.4;0;74;0.8;3.4;90.5;0.090;89;0.980;5.70;0.171; ;1.0;6144;1.21;2.837;0;0;0;2;0;2;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);1;2;Ranged Laser (Dmg);1;2;Looted;;Planet Calypso
Chikara Oni-Ni (L);Pistol;Laser; ;0.9;6;28.6; ;67;0.9;4.7;133.2;0.196;128;1.476;13.40;0.40; ;1.0;6633;1.65;2.825;0;0;0;2;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);2;3;Ranged Laser (Dmg);2;3;Looted;;Planet Calypso
Chikara Oni-Roku (L);Pistol;Laser; ;0.9;16;37.4; ;77;0.8;14.3;533.7;0.435;348;3.915;32.00;0.96; ;1.0;7136;5.02;2.840;0;0;0;6;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);8; ;Ranged Laser (Dmg);8; ;Looted;;Planet Calypso
Chikara Oni-Roku E.L.M Edition (L);Pistol;Laser; ;0.9;16;37.4; ;77;0.8;14.3;533.7;0.009;390;3.909;1.00; ;1200.00%;1.0;11112;5.02;2.845;0;0;0;6;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);8;10;Ranged Laser (Dmg);8;10; ;;Planet Calypso
Chikara Oni-Roku MM Edition (L); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ;; ; ; ;; ; ;; ; ;Looted;12.10.1;Planet Calypso
Chikara Oni-San (L);Pistol;Laser; ;0.9;7;35.2;0;74;0.8;6.0;211.2;0.250;147;1.720;18.00;0.54;105.56%;1.0;6984;2.12;2.828;0;0;0;3;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);3;5;Ranged Laser (Dmg);3;5;Looted;;Planet Calypso
Chikara Oni-Shi (L);Pistol;Laser; ;0.9;11;41.8;0;67;0.9;8.5;356.8;0.270;243;2.700;20.00;0.60;115.00%;1.0;7186;3.02;2.831;0;0;0;4;0;7;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);4;6;Ranged Laser (Dmg);4;6;Looted;;Planet Calypso
Chikara Oni-Shichi (L);Pistol;Laser; ;0.9;20;30.8;0;74;0.8;17.1;528.0; ;439; ;39.00;1.17; ; ; ; ; ;0;0;0;8;0;12;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);10; ;Ranged Laser (Dmg);10; ;Looted;;Planet Calypso
Chikara Vamachara Mk.I (L);Carbine;Laser; ;2;7;52.8; ;51;1.2;4.1;218.3;0.380;130;1.680;3.00;0.09;105.49%;1.0;766;1.43;2.896;0;0;0;0;0;4;0;0;3;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;2;Ranged Laser (Dmg);0;2;Looted;11.9.4;Planet Calypso
Chikara Vamachara Mk.II (L);Carbine;Laser; ;2;10;47.3;0;51;1.2;5.9;279.4;0.510;190;2.410;3.20;0.096;119.54%;1.0;609;2.05;2.884;0;0;0;0;0;5;0;0;5;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);1.2; ;Ranged Laser (Dmg);1.2; ;Looted;11.9.4;Planet Calypso
ClericDagger 1A;Melee;Shortblades; ;1;11;3.0;0;41;1.5;5.2;15.7;3.070;0;3.070;15.00;0.45;0.51 PED;1.0;474;2.10;2.490;5;2;0;0;0;1;0;0;3;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 1B;Melee;Shortblades; ;1;12;3.0;0;48;1.3;6.7;20.0;4.520;0;4.520;18.00;0.54;0.94 PED;1.0;387;3.62;1.845;6;2;0;0;0;1;0;0;3;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 1C;Melee;Shortblades; ;1;16;3.0;0;48;1.3;8.9;26.7;5.200;0;5.200;24.00;0.72;1.41 PED;1.0;448;4.16;2.138;8;3;0;0;0;1;0;0;4;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 2A;Melee;Shortblades; ;1;18;3.0;0;54;1.1;11.3;33.8;5.800;0;5.800;29.00;0.87;1.39 PED;1.0;485;5.22;2.157;9;3;0;0;0;1;0;0;5;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 2B;Melee;Shortblades; ;1;23;3.0;0;54;1.1;14.4;43.2;7.360;0;7.360;35.00;1.05;1.58 PED;1.0;462;6.62;2.172;11;4;0;0;0;2;0;0;6;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 2C;Melee;Shortblades; ;1;26;3.0;0;55;1.1;16.6;49.7;8.300;0;8.300;40.00;1.20;1.85 PED;1.0;468;7.61;2.177;13;5;0;0;0;2;0;0;6;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 3A;Melee;Shortblades; ;1;28;3.0;0;61;1.0;19.8;59.4;8.900;0;8.900;42.00;1.26;2.22 PED;1.0;458;9.05;2.187;14;5;0;0;0;2;0;0;7;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 3B;Melee;Shortblades; ;1;36;3.0;0;75;0.8;31.3;93.8; ; ; ;65.00;1.95;7.16 PED; ; ; ; ;18;7;0;0;0;3;0;0;8;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
ClericDagger 3C;Melee;Shortblades; ;1;45;3.0;0;75;0.8;39.1;117.3;14.000;0;14.000;75.00;2.25;24.71 PED;1.0;520;17.50;2.234;22;9;0;0;0;4;0;0;10;No; ;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Crafted;;Planet Calypso
Cochran LP1 (L);Pistol;Laser; ;2.1;4;29.7; ;68;0.9;3.2;93.6; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ;Weapon Cells; ; ; ;; ; ;; ; ;Crafted;;ROCKtropia
Cochran LP3 (L);Pistol;Laser; ;2.1;11;29.7; ;55;1.1;7.0;208.1;0.260;238;2.640;18.00;0.54; ;1.0;6716;2.42;2.896;0;0;0;2;0;9;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);3; ;Ranged Laser (Dmg);3; ;Crafted;12.10;ROCKtropia
Cochran LP5 (L);Pistol;Laser; ;2.1;16;29.7; ;55;1.1;10.2;302.7; ;346; ;25.00;0.75; ; ; ; ; ;0;0;0;3;0;13;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);5; ;Ranged Laser (Dmg);5; ;Crafted;;ROCKtropia
Cochran LP7 (L);Pistol;Laser; ;2.1;21;29.7; ;55;1.1;13.4;397.3; ;454; ;35.00;1.05; ; ; ; ; ;0;0;0;4;0;17;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);7; ;Ranged Laser (Dmg);7; ;Crafted;;ROCKtropia
Cochran LP9 (L);Pistol;Laser; ;2.1;25;29.7; ;55;1.1;15.9;473.0; ;540; ;40.00; ;150.00%; ; ; ; ;0;0;0;5;0;20;0;0;0;Yes;Energy;Weapon Cells; ; ; ;Laser Pistoleer (Hit);9;14;Ranged Laser (Dmg);9;14;Crafted;12.10;ROCKtropia
Cochran LP10 (L) Adapted;Pistol;Laser; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ;Weapon Cells; ; ; ;; ; ;; ; ;Crafted;12.10;ROCKtropia
Cochran LR3 (L);Carbine;Laser; ;3.2;15;66.0; ;40;1.5;7.0;458.7; ;324; ;18.00;0.54; ; ; ; ; ;0;0;0;3;0;12;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);3; ;Ranged Laser (Dmg);3; ;Crafted;12.10;ROCKtropia
Cochran LR5 (L);Carbine;Laser; ;3.2;22;66.0; ;40;1.5;10.2;672.8; ;475; ;25.00;0.75; ; ; ; ; ;0;0;0;5;0;17;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);5; ;Ranged Laser (Dmg);5; ;Crafted;12.10;ROCKtropia
Cochran LR7 (L);Carbine;Laser; ;3.2;29;66.0; ;40;1.5;13.4;886.8; ;626; ;35.00;1.05; ; ; ; ; ;0;0;0;6;0;23;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);7; ;Ranged Laser (Dmg);7; ;Crafted;;ROCKtropia
Cochran LR9 (L);Carbine;Laser; ;3.2;34;66.0; ;40;1.5;15.8;1039.7;0.820;734;8.160;40.00; ;160.00%;1.0;4879;5.44;2.896;0;0;0;8;0;26;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);9;14;Ranged Laser (Dmg);9;14;Crafted;12.10;ROCKtropia
Cochran LR10 (L) Adapted;Carbine;Laser; ;3.2;34;88.0; ;40;1.5;15.8;1386.3;0.770;710;7.870;200.00;6.00; ;1.0;25195;5.25;3.003;0;0;0;8;0;26;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);10; ;Ranged Laser (Dmg);10; ;Crafted;14.1.3;ROCKtropia
Cochran P1 (L);Pistol;BLP; ;2.1;4;29.7; ;68;0.9;3.2;93.6;0.100;87;0.970;8.00;0.24; ;1.0;7760;1.10;2.866;0;0;1;3;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);1; ;Ranged BLP (Dmg);1; ;Crafted;12.10;ROCKtropia
Cold-ir;Carbine;Laser; ;2.5;42;60.5;0;41;1.5;19.9;1206.8;0.800;1000;10.800;124.00;3.72;5.63 PED;1.0;15035;7.38;2.703;0;0;0;4;0;38;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso
Combustive Attack Chip I (L);Mindforce;Pyro;1;0.2;20;70.4; ;22;2.7;5.1;358.8;1.923;294;4.863;8.00;0.24;116.88%;1.0;404;1.78;2.858;0;0;8;0;0;12;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);0;4;Pyro Kinetic (Dmg);0;4;Looted;;Planet Calypso
Combustive Attack Chip II (L);Mindforce;Pyro;2;0.2;38;71.5;0;22;2.7;9.7;692.4;3.697;554;9.237;19.50;0.585;105.52%;1.0;512;3.39;2.859;0;0;15;0;0;23;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);3;7;Pyro Kinetic (Dmg);3;7;Looted;11.1.1;Planet Calypso
Combustive Attack Chip III (L);Mindforce;Pyro;3;0.2;51;70.4; ;22;2.7;13.0;915.0;4.963;744;12.403;31.00;0.93;105.09%;1.0;606;4.55;2.858;0;0;20;0;0;31;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);6;10;Pyro Kinetic (Dmg);6;10;Looted;;Planet Calypso
Combustive Attack Chip IV (L);Mindforce;Pyro;4;0.2;73;69.3; ;22;2.7;18.6;1289.2;7.109;1065;17.759;41.50;1.245;124.96%;1.0;567;6.51;2.857;0;0;28;0;0;45;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);8;14;Pyro Kinetic (Dmg);8;14;Looted;;Planet Calypso
Combustive Attack Chip V (L);Mindforce;Pyro;5;0.2;96;71.5;0;22;2.7;24.5;1749.2;9.327;1398;23.307;54.50;1.635;109.89%;1.0;567;8.55;2.863;0;0;38;0;0;58;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);13;18;Pyro Kinetic (Dmg);13;18;Looted;11.2.5;Planet Calypso
Combustive Attack Chip VI (L);Mindforce;Pyro;6;0.2;119;70.4; ;22;2.7;30.3;2134.9;11.561;1734;28.901;66.00;1.98;115.06%;1.0;554;10.60;2.862;0;0;47;0;0;72;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);18;23;Pyro Kinetic (Dmg);18;23;Looted;;Planet Calypso
Combustive Attack Chip VII (L);Mindforce;Pyro;7;0.2;145;68.2;0;22;2.7;37.0;2520.0;14.097;2115;35.247;74.50;2.235;111.13%;1.0;513;12.92;2.859;0;0;57;0;0;88;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);23;27;Pyro Kinetic (Dmg);23;27;Looted;11.5.4;Planet Calypso
Combustive Attack Chip VIII (L);Mindforce;Pyro;8;0.2;164;69.3;0;22;2.7;41.8;2896.2;15.609;2388;39.489;94.50;2.835;104.75%;1.0;588;14.48;2.886;0;0;66;0;0;98;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);27;32;Pyro Kinetic (Dmg);27;32;Looted;11.5.4;Planet Calypso
Combustive Attack Nanochip I;Mindforce;Pyro;1;0.2;20;70.4;0;22;2.7;5.1;358.8;0.416;444;4.856;25.00;0.75; ;1.0;5830;1.78;2.862;0;0;8;0;0;12;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);0; ;Pyro Kinetic (Dmg);0; ;Looted;; 
Combustive Attack Nanochip I (L);Mindforce;Pyro;1;0.2;20;70.4;0;22;2.7;5.1;358.8;0.306;450;4.806;25.00;0.74;103.20%;1.0;7929;1.76;2.892;0;0;8;0;0;12;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);0; ;Pyro Kinetic (Dmg);0; ;Looted;;Planet Calypso
Combustive Attack Nanochip II;Mindforce;Pyro;2;0.2;38;71.5;0;22;2.7;9.7;692.4; ;869; ;35.00;1.05;153.00 PED; ; ; ; ;0;0;15;0;0;23;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);5; ;Pyro Kinetic (Dmg);5; ;Looted;; 
Combustive Attack Nanochip II (L);Mindforce;Pyro;2;0.2;38;71.5;0;22;2.7;9.7;692.4; ;875; ;33.00; ; ; ; ; ; ;0;0;15;0;0;23;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);3; ;Pyro Kinetic (Dmg);3; ;Looted;;Planet Calypso
Combustive Attack Nanochip III;Mindforce;Pyro;3;0.2;51;70.4;0;22;2.7;13.0;915.0; ;1185; ;37.00;1.11; ; ; ; ; ;0;0;20;0;0;31;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);7; ;Pyro Kinetic (Dmg);7; ;Looted;; 
Combustive Attack Nanochip III (L);Mindforce;Pyro;3;0.2;51;70.4;0;22;2.7;13.0;915.0;0.389;1186;12.249;35.00;1.05; ;1.0;8728;4.49;2.894;0;0;20;0;0;31;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);6; ;Pyro Kinetic (Dmg);6; ;Looted;;Planet Calypso
Combustive Attack Nanochip IV;Mindforce;Pyro;4;0.2;73;69.3;0;22;2.7;18.6;1289.2;0.527;1721;17.737;38.00;1.14;1001.79 PED;1.0;6995;6.50;2.860;0;0;28;0;0;45;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);11;17;Pyro Kinetic (Dmg);11;17;Looted;12.10.1;Planet Arkadia
Combustive Attack Nanochip IV (L);Mindforce;Pyro;4;0.2;73;69.3;0;22;2.7;18.6;1289.2;0.402;1714;17.542;37.00;1.11; ;1.0;8928;6.43;2.892;0;0;28;0;0;45;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);12; ;Pyro Kinetic (Dmg);12; ;Looted;; 
Combustive Attack Nanochip V (L);Mindforce;Pyro;5;0.2;96;71.5;0;22;2.7;24.5;1749.2;0.556;2250;23.056;54.50;1.63;109.00%;1.0;9509;8.45;2.894;0;0;38;0;0;58;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);17;22;Pyro Kinetic (Dmg);17;22;Looted;12.8.1;Planet Calypso
Combustive Attack Nanochip VI;Mindforce;Pyro;6;0.2;119;70.4;0;22;2.7;30.3;2134.9; ;2752; ;112.00;3.36; ; ; ; ; ;0;0;47;0;0;72;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);23; ;Pyro Kinetic (Dmg);23; ;Looted;; 
Combustive Attack Nanochip VI (L);MindForce;Pyro; ;0.2;119;70.4; ;22;2.7;30.3;2134.9; ;2794; ;66.00;1.98;105.17%; ; ; ; ;0;0;47;0;0;72;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);18; ;Pyro Kinetic (Dmg);18; ;Looted;12.8.1; 
Combustive Attack Nanochip VII;Mindforce;Pyro;7;0.2;145;68.2;0;22;2.7;37.0;2520.0; ;3333; ;160.00;4.80; ; ; ; ; ;0;0;57;0;0;88;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);30; ;Pyro Kinetic (Dmg);30; ;Looted;; 
Combustive Attack Nanochip VII (L);Mindforce;Pyro;7;0.2;145;68.2;0;22;2.7;37.0;2520.0;0.700;3413;34.830;74.50; ; ;1.0;10643;12.77;2.893;0;0;57;0;0;88;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);31;36;Pyro Kinetic (Dmg);31;36;Looted;; 
Combustive Attack Nanochip VIII;Mindforce;Pyro;8;0.2;164;69.3;0;22;2.7;41.8;2896.2;2.408;3745;39.858;212.00; ; ;1.0;8804;14.61;2.860;0;0;66;0;0;98;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);37; ;Pyro Kinetic (Dmg);37; ;Looted;;Planet Arkadia
Combustive Attack Nanochip VIII (L);Mindforce;Pyro;8;0.2;164;69.3;0;22;2.7;41.8;2896.2; ;3855; ;94.50;2.835; ; ; ; ; ;0;0;66;0;0;98;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit);37; ;Pyro Kinetic (Dmg);37; ;Looted;12.8.1;Planet Calypso
Combustive Attack Nanochip V TEN Edition;Mindforce;Pyro;5;0.2;96;73.7; ;23;2.6;25.6;1885.0;0.976;2177;22.746;82.00; ;787.09 PED;1.0;8402;8.72;2.933;0;0;38;0;0;58;0;0;0;Yes; ;Synthetic Mind Essence; ; ; ;Pyro Kinetic (Hit); ; ;Pyro Kinetic (Dmg);17; ; ;;Planet Calypso
Combustive Strike Chip I (L);Mindforce;Pyro;1;0.2;215;64.9;10;1;60.0;2.5;161.6;10.447;4210;52.547;23.00; ;106.24%;1.0;221;0.88;2.844;0;0;75;0;32;108;0;0;0;Yes; ;Light Mind Essence;5.9;38.2;V;Pyro Kinetic (Hit);18;22;Pyro Kinetic (Dmg);18;22;Looted;;Planet Calypso
Combustive Strike Chip II (L);Mindforce;Pyro;2; ;236;63.8; ;1;60.0;2.7;174.4; ;4620; ;25.50;0.765;103.97%; ; ; ; ;0;0;83;0;35;118;0;0;0;Yes; ;Light Mind Essence; ; ;V;Pyro Kinetic (Hit);21;25;Pyro Kinetic (Dmg);21;25;Looted;11.3.4;Planet Calypso
Combustive Strike Chip III (L);Mindforce;Pyro;3;0.2;256;64.9;10;1;60.0;3.0;192.5; ;5005; ;28.00; ;101.71%; ; ; ; ;0;0;90;0;38;128;0;0;0;Yes; ;Light Mind Essence; ; ;V;Pyro Kinetic (Hit);24; ;Pyro Kinetic (Dmg);24; ;Looted;11.5.4;Planet Calypso
Combustive Strike Chip IV (L);Mindforce;Pyro;4;0.2;276;66.0; ;1;60.0;3.2;211.0; ;5400; ;30.50; ;103.17%; ; ; ; ;0;0;97;0;41;138;0;0;0;Yes; ;Light Mind Essence; ; ; ;Pyro Kinetic (Hit);27; ;Pyro Kinetic (Dmg);27; ;Looted;11.5.4;Planet Calypso
Combustive Strike Chip V (L);Mindforce;Pyro;5;0.2;294;67.1;10;1;60.0;3.4;228.5; ;5760; ;33.30; ;105.00%; ; ; ; ;0;0;103;0;44;147;0;0;0;Yes; ;Light Mind Essence;7.2;51.6;V;Pyro Kinetic (Hit);30; ;Pyro Kinetic (Dmg);30; ;Looted;;Planet Calypso
Combustive Strike Chip VI (L);Mindforce;Pyro;6;0.2;312;66.0;10;1;60.0;3.6;238.5; ;6100; ;35.80; ;104.15%; ; ; ; ;0;0;109;0;47;156;0;0;0;Yes; ;Light Mind Essence;7.5;54.7;V;Pyro Kinetic (Hit);33; ;Pyro Kinetic (Dmg);33; ;Looted;11.5.4;Planet Calypso
Combustive Strike Chip VII (L);Mindforce;Pyro;7;0.2;326;67.1;10;1;60.0;3.8;253.4; ;6380; ;38.50;1.155;111.61%; ; ; ; ;0;0;114;0;49;163;0;0;0;Yes; ;Light Mind Essence;7.8;57.1;V;Pyro Kinetic (Hit);36; ;Pyro Kinetic (Dmg);36; ;Looted;11.5.4;Planet Calypso
Combustive Strike Chip VIII;Mindforce;Pyro;8;0.2;340;66.0;10;1;60.0;3.9;259.9; ;6680; ;119.00;3.57; ; ; ; ; ;0;0;119;0;51;170;0;0;0;Yes; ;Light Mind Essence;8;59.4;V;Pyro Kinetic (Hit);45; ;Pyro Kinetic (Dmg);45; ;MA Owned;12.6.1;Planet Calypso
